Region,Country,State,City,Month,Day,Year,AvgTemperature
Middle East,Turkey,,Istanbul,9,7,2002,72.4
Middle East,Turkey,,Istanbul,9,8,2002,73.2
Middle East,Turkey,,Istanbul,9,9,2002,73.3
Middle East,Turkey,,Istanbul,9,10,2002,71.9
Middle East,Turkey,,Istanbul,9,11,2002,70.2
Middle East,Turkey,,Istanbul,9,12,2002,69.9
Middle East,Turkey,,Istanbul,9,13,2002,69.9
Middle East,Turkey,,Istanbul,9,14,2002,65.2
Middle East,Turkey,,Istanbul,9,15,2002,66.0
Middle East,Turkey,,Istanbul,9,16,2002,65.0
Middle East,Turkey,,Istanbul,9,17,2002,65.0
Middle East,Turkey,,Istanbul,9,18,2002,64.8
Middle East,Turkey,,Istanbul,9,19,2002,66.7
Middle East,Turkey,,Istanbul,9,20,2002,67.6
Middle East,Turkey,,Istanbul,9,21,2002,66.7
Middle East,Turkey,,Istanbul,9,22,2002,71.6
Middle East,Turkey,,Istanbul,9,23,2002,73.9
Middle East,Turkey,,Istanbul,9,24,2002,75.9
Middle East,Turkey,,Istanbul,9,25,2002,74.4
Middle East,Turkey,,Istanbul,9,26,2002,74.8
Middle East,Turkey,,Istanbul,9,27,2002,69.2
Middle East,Turkey,,Istanbul,9,28,2002,67.3
Middle East,Turkey,,Istanbul,9,29,2002,70.2
Middle East,Turkey,,Istanbul,9,30,2002,67.5
Middle East,Turkey,,Istanbul,10,1,2002,59.8
Middle East,Turkey,,Istanbul,10,2,2002,58.1
Middle East,Turkey,,Istanbul,10,3,2002,59.9
Middle East,Turkey,,Istanbul,10,4,2002,61.8
Middle East,Turkey,,Istanbul,10,5,2002,62.6
Middle East,Turkey,,Istanbul,10,6,2002,66.0
Middle East,Turkey,,Istanbul,10,7,2002,67.1
Middle East,Turkey,,Istanbul,10,8,2002,62.4
Middle East,Turkey,,Istanbul,10,9,2002,66.0
Middle East,Turkey,,Istanbul,10,10,2002,65.8
Middle East,Turkey,,Istanbul,10,11,2002,68.8
Middle East,Turkey,,Istanbul,10,12,2002,71.4
Middle East,Turkey,,Istanbul,10,13,2002,68.6
Middle East,Turkey,,Istanbul,10,14,2002,67.1
Middle East,Turkey,,Istanbul,10,15,2002,61.2
Middle East,Turkey,,Istanbul,10,16,2002,60.7
Middle East,Turkey,,Istanbul,10,17,2002,61.7
Middle East,Turkey,,Istanbul,10,18,2002,65.9
Middle East,Turkey,,Istanbul,10,19,2002,66.1
